Initializing SD card...
Card initialized.
Waiting for key...
Key received. Dumping file...
Timestamp,Sensor,BME_Temperature,BME_Pressure,BME_Humidity,BME_Gas_Resistance,BME_Altitude,ENS_AQI,ENS_TVOC,ENS_eCO2,ENS_HP0,ENS_HP1,ENS_HP2,ENS_HP3,LSM_Accel_X,LSM_Accel_Y,LSM_Accel_Z,LSM_Gyro_X,LSM_Gyro_Y,LSM_Gyro_Z,MPL_Pressure,MPL_Altitude,BNO_Accel_X,BNO_Accel_Y,BNO_Accel_Z,BNO_Mag_X,BNO_Mag_Y,BNO_Mag_Z,BNO_Gyro_X,BNO_Gyro_Y,BNO_Gyro_Z,BNO_Euler_Heading,BNO_Euler_Roll,BNO_Euler_Pitch,BNO_Linear_Accel_X,BNO_Linear_Accel_Y,BNO_Linear_Accel_Z,BNO_Gravity_X,BNO_Gravity_Y,BNO_Gravity_Z,BNO_Calibration_System,BNO_Calibration_Gyro,BNO_Calibration_Accel,BNO_Calibration_Mag1581,FRANC,,,,,,,,,,,,,-7.45,0.26,6.26,0.05,-0.38,-2.83,982.38,262.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0
50489,FRANC,,,,,,,,,,,,,-9.75,-1.28,1.30,0.02,-0.08,-0.01,,,-0.82,9.59,-0.43,-17.56,-38.56,3.25,-0.02,-0.01,0.00,-93.06,324.69,-5.19,0.06,-0.15,0.09,-0.89,9.75,-0.52,0,3,0,0
50529,FRANC,,,,,,,,,,,,,-9.62,-1.25,1.06,-0.02,-0.05,-0.01,982.80,264.12,-0.87,9.61,-0.46,-18.00,-38.56,4.50,0.01,0.00,-0.00,-93.06,324.69,-5.19,0.00,-0.13,0.01,-0.89,9.75,-0.53,0,3,0,0
50540,FRANC,,,,,,,,,,,,,-9.84,-1.26,1.16,-0.02,-0.02,-0.05,,,-0.87,9.61,-0.50,-18.00,-38.56,4.50,-0.00,0.00,0.00,-93.06,324.69,-5.19,0.02,-0.13,0.03,-0.89,9.75,-0.53,0,3,0,0
50579,FRANC,,,,,,,,,,,,,-9.77,-1.22,0.96,-0.02,-0.01,-0.02,982.19,261.62,-0.86,9.62,-0.49,-18.38,-39.00,3.69,-0.00,-0.00,0.00,-93.06,324.69,-5.19,0.03,-0.13,0.05,-0.89,9.75,-0.53,0,3,0,0
50590,FRANC,,,,,,,,,,,,,-9.66,-1.27,0.93,0.02,-0.00,-0.02,,,-0.87,9.60,-0.48,-18.38,-39.00,3.69,-0.00,0.00,0.00,-93.06,324.69,-5.19,0.03,-0.16,0.08,-0.89,9.75,-0.52,0,3,0,0
50630,FRANC,,,,,,,,,,,,,-9.32,-1.17,1.14,-0.01,-0.00,-0.02,982.67,260.81,-0.85,9.61,-0.43,-16.19,-39.25,2.50,-0.00,-0.00,-0.00,-93.06,324.69,-5.19,0.03,-0.14,0.09,-0.89,9.75,-0.52,0,3,0,0
50642,FRANC,,,,,,,,,,,,,-9.48,-1.08,1.03,-0.03,-0.02,-0.02,,,-0.84,9.61,-0.48,-16.19,-39.25,2.50,-0.00,0.00,-0.00,-93.06,324.69,-5.19,0.02,-0.14,0.05,-0.89,9.75,-0.52,0,3,0,0
50683,FRANC,,,,,,,,,,,,,-9.57,-1.37,1.18,-0.04,0.04,-0.05,982.32,259.81,-0.87,9.61,-0.46,-16.56,-38.56,3.25,0.00,0.00,0.00,-93.06,324.69,-5.19,0.01,-0.14,0.06,-0.89,9.75,-0.52,0,3,0,0
50693,FRANC,,,,,,,,,,,,,-9.62,-0.95,1.09,-0.05,-0.03,-0.02,,,-0.89,9.62,-0.47,-16.56,-38.56,3.25,-0.00,-0.00,0.00,-93.06,324.69,-5.19,0.03,-0.17,0.05,-0.89,9.75,-0.52,0,3,0,0
50732,FRANC,,,,,,,,,,,,,-9.62,-1.24,1.12,0.05,-0.05,-0.05,982.41,258.75,-0.87,9.60,-0.46,-16.88,-39.25,3.25,0.00,-0.00,0.00,-93.06,324.69,-5.19,0.01,-0.14,0.05,-0.89,9.75,-0.52,0,3,0,0
50742,FRANC,,,,,,,,,,,,,-9.65,-1.14,1.05,-0.05,-0.02,0.01,,,-0.87,9.61,-0.47,-16.88,-39.25,3.25,-0.00,0.00,0.00,-93.06,324.69,-5.19,0.01,-0.15,0.07,-0.89,9.75,-0.52,0,3,0,0
50784,FRANC,,,,,,,,,,,,,-9.55,-1.37,1.16,0.00,-0.00,-0.03,982.49,261.31,-0.87,9.62,-0.44,-15.75,-39.00,4.06,-0.00,-0.00,0.00,-93.06,324.62,-5.19,0.02,-0.13,0.08,-0.89,9.75,-0.52,0,3,0,0
50793,FRANC,,,,,,,,,,,,,-9.48,-1.35,1.02,0.02,0.03,0.00,,,-0.86,9.58,-0.45,-15.75,-39.00,4.06,-0.00,0.00,0.00,-93.06,324.62,-5.19,0.02,-0.14,0.04,-0.89,9.75,-0.52,0,3,0,0
50835,FRANC,,,,,,,,,,,,,-9.45,-1.11,1.19,0.00,0.02,-0.05,982.55,263.31,-0.87,9.62,-0.46,-16.19,-39.25,3.25,-0.00,-0.01,0.00,-93.06,324.62,-5.19,0.02,-0.12,0.06,-0.89,9.75,-0.52,0,3,0,0
50843,FRANC,,,,,,,,,,,,,-9.63,-1.37,1.22,0.02,0.01,0.00,,,-0.86,9.58,-0.45,-16.19,-39.25,3.25,-0.00,0.00,0.00,-93.06,324.62,-5.19,0.02,-0.16,0.07,-0.89,9.75,-0.52,0,3,0,0
50885,FRANC,,,,,,,,,,,,,-9.64,-1.23,1.01,-0.02,-0.02,-0.02,982.61,258.38,-0.87,9.60,-0.47,-17.25,-38.56,4.88,0.00,-0.00,0.00,-93.06,324.62,-5.19,0.01,-0.14,0.04,-0.89,9.75,-0.52,0,3,0,0
50893,FRANC,,,,,,,,,,,,,-9.41,-1.24,1.18,0.02,0.01,-0.02,,,-0.87,9.59,-0.44,-17.25,-38.56,4.88,-0.00,-0.00,0.00,-93.06,324.62,-5.19,0.02,-0.15,0.08,-0.89,9.75,-0.52,0,3,0,0
50934,FRANC,,,,,,,,,,,,,-9.65,-1.31,1.16,0.02,-0.02,-0.05,982.32,258.25,-0.86,9.60,-0.43,-15.50,-38.56,3.69,0.00,0.00,-0.00,-93.06,324.62,-5.19,0.02,-0.14,0.08,-0.89,9.75,-0.52,0,3,0,0
50943,FRANC,,,,,,,,,,,,,-9.60,-1.20,1.05,0.00,-0.02,-0.05,,,-0.87,9.59,-0.43,-15.50,-38.56,3.69,-0.00,-0.00,0.00,-93.06,324.62,-5.19,0.01,-0.15,0.06,-0.89,9.75,-0.52,0,3,0,0
50986,FRANC,,,,,,,,,,,,,-9.71,-1.20,0.95,0.03,-0.01,-0.02,982.38,263.44,-0.86,9.60,-0.46,-15.06,-39.00,3.25,-0.00,-0.00,0.00,-93.06,324.62,-5.19,0.03,-0.16,0.07,-0.89,9.75,-0.52,0,3,0,0
50995,FRANC,,,,,,,,,,,,,-9.42,-1.22,1.17,0.02,-0.00,-0.02,,,-0.85,9.59,-0.47,-15.06,-39.00,3.25,-0.00,0.00,0.00,-93.06,324.62,-5.19,0.03,-0.15,0.05,-0.89,9.75,-0.52,0,3,0,0
51036,FRANC,,,,,,,,,,,,,-9.50,-1.11,1.05,-0.08,-0.00,-0.05,982.28,260.44,-0.85,9.60,-0.48,-16.19,-38.25,3.69,-0.00,0.00,0.00,-93.06,324.62,-5.19,0.04,-0.15,0.06,-0.89,9.75,-0.52,0,3,0,0
51045,FRANC,,,,,,,,,,,,,-9.63,-1.34,1.22,0.02,0.01,0.02,,,-0.86,9.60,-0.45,-16.19,-38.25,3.69,0.00,0.00,0.00,-93.06,324.62,-5.19,0.02,-0.14,0.07,-0.89,9.75,-0.52,0,3,0,0
51085,FRANC,,,,,,,,,,,,,-9.49,-1.26,1.02,-0.03,0.02,-0.05,982.22,260.38,-0.85,9.59,-0.43,-18.00,-38.25,4.06,0.00,0.00,-0.00,-93.06,324.62,-5.19,0.00,-0.14,0.09,-0.89,9.75,-0.52,0,3,0,0
51094,FRANC,,,,,,,,,,,,,-9.39,-1.23,1.03,-0.01,0.01,0.01,,,-0.87,9.61,-0.46,-18.00,-38.25,4.06,-0.00,0.00,0.00,-93.06,324.62,-5.19,0.02,-0.14,0.06,-0.89,9.75,-0.52,0,3,0,0
51136,FRANC,,,,,,,,,,,,,-9.63,-1.20,1.34,-0.02,-0.00,-0.02,982.33,261.38,-0.87,9.59,-0.46,-15.50,-38.56,4.88,-0.00,-0.00,0.00,-93.06,324.62,-5.19,0.03,-0.15,0.06,-0.89,9.75,-0.52,0,3,0,0
51176,FRANC,,,,,,1,31,416,201185.00,1.00,601922.00,78891.00,-9.49,-1.37,0.98,0.04,-0.06,-0.02,982.61,259.12,-0.86,9.60,-0.45,-15.50,-38.56,4.88,-0.00,0.00,-0.00,-93.06,324.62,-5.19,0.02,-0.15,0.06,-0.89,9.75,-0.52,0,3,0,0
51217,FRANC,,,,,,,,,,,,,-9.59,-1.19,1.23,-0.02,0.05,-0.08,982.62,260.06,-0.86,9.59,-0.47,-16.19,-39.25,3.25,-0.00,0.00,0.00,-93.06,324.62,-5.19,0.00,-0.13,0.05,-0.89,9.75,-0.52,0,3,0,0
51228,FRANC,,,,,,,,,,,,,-9.57,-1.18,1.14,0.06,-0.00,0.03,,,-0.86,9.59,-0.48,-16.56,-39.25,4.88,0.00,0.00,-0.00,-93.06,324.62,-5.19,0.03,-0.15,0.03,-0.89,9.75,-0.52,0,3,0,0
51268,FRANC,,,,,,,,,,,,,-9.59,-1.19,1.00,0.04,0.01,-0.04,982.62,260.88,-0.86,9.61,-0.46,-16.56,-39.25,4.88,-0.00,0.00,0.00,-93.06,324.62,-5.19,0.03,-0.15,0.06,-0.89,9.75,-0.52,0,3,0,0
51279,FRANC,,,,,,,,,,,,,-9.60,-1.19,1.04,-0.06,-0.00,-0.05,,,-0.85,9.62,-0.45,-15.50,-40.06,2.88,0.00,-0.01,0.00,-93.00,324.62,-5.19,0.01,-0.15,0.05,-0.89,9.75,-0.52,0,3,0,0
51317,FRANC,,,,,,,,,,,,,-9.55,-1.11,1.17,0.01,-0.02,-0.03,982.35,258.56,-0.87,9.59,-0.46,-15.50,-40.06,2.88,0.00,0.00,0.00,-93.00,324.62,-5.19,0.02,-0.16,0.07,-0.89,9.75,-0.52,0,3,0,0
51329,FRANC,,,,,,,,,,,,,-9.55,-1.23,1.11,0.01,0.01,-0.02,,,-0.86,9.59,-0.46,-16.88,-39.25,3.38,0.00,-0.00,-0.00,-93.00,324.62,-5.19,0.00,-0.12,0.04,-0.89,9.75,-0.52,0,3,0,0
51368,FRANC,,,,,,,,,,,,,-9.69,-1.41,1.12,-0.02,0.02,-0.02,982.54,260.00,-0.87,9.59,-0.45,-16.88,-39.25,3.38,0.00,-0.00,0.00,-93.00,324.62,-5.19,0.01,-0.15,0.06,-0.89,9.75,-0.52,0,3,0,0
51379,FRANC,,,,,,,,,,,,,-9.59,-0.94,1.15,0.02,0.05,-0.02,,,-0.87,9.61,-0.48,-16.56,-38.56,4.50,0.00,-0.00,0.00,-93.00,324.62,-5.19,0.03,-0.15,0.06,-0.89,9.75,-0.52,0,3,0,0
51418,FRANC,,,,,,,,,,,,,-9.59,-1.20,1.04,-0.02,-0.01,0.01,982.45,259.44,-0.86,9.63,-0.45,-16.56,-38.56,4.50,-0.00,0.00,0.00,-93.00,324.62,-5.19,0.03,-0.12,0.07,-0.89,9.75,-0.52,0,3,0,0
51429,FRANC,,,,,,,,,,,,,-9.47,-1.06,1.00,0.01,-0.03,-0.01,,,-0.87,9.58,-0.47,-16.19,-39.69,4.06,-0.00,-0.00,-0.00,-93.00,324.62,-5.19,0.01,-0.13,0.05,-0.89,9.75,-0.52,0,3,0,0
51467,FRANC,,,,,,,,,,,,,-9.44,-1.24,1.06,0.00,-0.02,-0.01,982.43,260.94,-0.87,9.61,-0.46,-16.19,-39.69,4.06,0.00,-0.00,0.00,-93.00,324.62,-5.19,0.03,-0.16,0.04,-0.89,9.75,-0.52,0,3,0,0
51479,FRANC,,,,,,,,,,,,,-9.60,-1.29,1.05,-0.04,-0.00,-0.05,,,-0.86,9.60,-0.48,-16.88,-39.00,3.38,0.00,-0.00,0.00,-93.00,324.62,-5.19,0.01,-0.12,0.07,-0.89,9.75,-0.52,0,3,0,0
51517,FRANC,,,,,,,,,,,,,-9.65,-1.27,1.06,0.07,0.02,0.00,982.30,263.06,-0.86,9.59,-0.45,-16.88,-39.00,3.38,-0.00,0.00,-0.00,-93.00,324.62,-5.19,0.02,-0.15,0.06,-0.89,9.75,-0.52,0,3,0,0
51529,FRANC,,,,,,,,,,,,,-9.61,-1.13,1.19,0.02,0.03,-0.05,,,-0.87,9.60,-0.47,-15.75,-39.69,3.69,0.00,0.00,0.00,-93.00,324.62,-5.19,0.00,-0.14,0.06,-0.89,9.75,-0.52,0,3,0,0
51570,FRANC,,,,,,,,,,,,,-9.75,-1.20,1.11,-0.02,-0.03,-0.06,981.86,260.06,-0.87,9.62,-0.45,-15.75,-39.69,3.69,0.00,-0.00,0.00,-93.00,324.62,-5.19,0.01,-0.13,0.07,-0.89,9.75,-0.52,0,3,0,0
51580,FRANC,,,,,,,,,,,,,-9.45,-1.02,1.15,0.02,0.02,-0.02,,,-0.87,9.62,-0.47,-16.56,-39.00,2.88,0.00,-0.00,0.00,-93.00,324.62,-5.19,0.02,-0.13,0.06,-0.89,9.75,-0.52,0,3,0,0
51617,FRANC,,,,,,,,,,,,,-9.67,-1.07,1.11,0.01,-0.01,-0.03,982.36,259.94,-0.86,9.59,-0.46,-16.56,-39.00,2.88,0.00,0.00,0.00,-93.00,324.62,-5.19,0.03,-0.15,0.05,-0.89,9.75,-0.52,0,3,0,0
51629,FRANC,,,,,,,,,,,,,-9.49,-1.15,1.23,0.04,0.08,0.00,,,-0.83,9.60,-0.47,-18.00,-39.00,3.69,0.00,0.00,-0.00,-93.00,324.62,-5.19,0.03,-0.13,0.04,-0.89,9.75,-0.52,0,3,0,0
51667,FRANC,,,,,,,,,,,,,-9.54,-1.15,1.20,-0.04,-0.06,-0.02,982.25,259.94,-0.88,9.57,-0.43,-18.00,-39.00,3.69,0.00,-0.00,0.00,-93.00,324.62,-5.19,0.00,-0.17,0.08,-0.89,9.75,-0.52,0,3,0,0
51678,FRANC,,,,,,,,,,,,,-9.53,-1.29,1.19,0.05,-0.01,0.01,,,-0.86,9.61,-0.46,-16.88,-39.25,4.50,0.00,-0.00,-0.00,-93.00,324.62,-5.19,0.03,-0.15,0.07,-0.89,9.75,-0.52,0,3,0,0
51717,FRANC,,,,,,,,,,,,,-9.48,-1.20,1.22,0.01,-0.01,-0.05,982.54,258.25,-0.85,9.60,-0.44,-16.88,-39.25,4.50,-0.00,0.00,0.00,-93.00,324.62,-5.19,0.03,-0.15,0.07,-0.89,9.75,-0.52,0,3,0,0
51728,FRANC,,,,,,,,,,,,,-9.49,-1.17,1.24,-0.02,-0.00,-0.02,,,-0.89,9.60,-0.46,-16.88,-39.00,3.38,0.00,0.00,0.00,-93.00,324.62,-5.19,0.03,-0.17,0.06,-0.89,9.75,-0.52,0,3,0,0
51767,FRANC,,,,,,,,,,,,,-9.67,-1.03,1.05,-0.01,0.01,-0.03,982.22,261.06,-0.86,9.59,-0.46,-16.88,-39.00,3.38,0.00,0.00,0.00,-93.00,324.62,-5.19,0.02,-0.15,0.06,-0.89,9.75,-0.52,0,3,0,0
51778,FRANC,,,,,,,,,,,,,-9.56,-1.16,1.14,0.02,-0.01,-0.08,,,-0.86,9.60,-0.49,-17.25,-39.25,4.50,0.00,-0.00,0.00,-93.00,324.62,-5.19,0.02,-0.14,0.07,-0.89,9.75,-0.52,0,3,0,0
51816,FRANC,,,,,,,,,,,,,-9.52,-1.37,1.17,-0.01,0.05,-0.04,982.32,258.50,-0.87,9.60,-0.45,-17.25,-39.25,4.50,0.00,0.00,0.00,-93.00,324.62,-5.19,0.03,-0.15,0.04,-0.89,9.75,-0.52,0,3,0,0
51828,FRANC,,,,,,,,,,,,,-9.48,-1.28,1.12,0.00,-0.02,0.00,,,-0.85,9.63,-0.49,-17.56,-39.00,3.38,-0.00,0.00,0.00,-93.00,324.62,-5.19,0.02,-0.16,0.06,-0.89,9.75,-0.52,0,3,0,0
51866,FRANC,,,,,,,,,,,,,-9.65,-0.96,1.21,0.02,-0.01,-0.05,982.81,259.69,-0.86,9.62,-0.46,-17.56,-39.00,3.38,-0.00,0.00,0.00,-93.00,324.62,-5.19,0.03,-0.12,0.05,-0.89,9.75,-0.52,0,3,0,0
51878,FRANC,,,,,,,,,,,,,-9.60,-1.13,1.07,0.02,0.02,-0.08,,,-0.86,9.62,-0.46,-16.88,-39.25,3.69,0.00,0.00,0.00,-93.00,324.62,-5.19,0.02,-0.15,0.04,-0.89,9.75,-0.52,0,3,0,0
51916,FRANC,,,,,,,,,,,,,-9.69,-1.19,1.00,-0.03,0.02,-0.10,982.17,263.56,-0.86,9.62,-0.46,-16.88,-39.25,3.69,0.00,-0.00,0.00,-93.00,324.62,-5.19,0.03,-0.13,0.06,-0.89,9.75,-0.52,0,3,0,0
51928,FRANC,,,,,,,,,,,,,-9.49,-1.34,1.24,0.02,-0.00,-0.04,,,-0.84,9.61,-0.45,-17.25,-39.00,3.38,0.00,-0.00,0.00,-93.00,324.62,-5.19,0.02,-0.15,0.07,-0.89,9.75,-0.52,0,3,0,0
51966,FRANC,,,,,,,,,,,,,-9.53,-1.29,1.39,0.02,-0.02,-0.05,982.44,261.75,-0.87,9.59,-0.45,-17.25,-39.00,3.38,0.00,0.00,-0.00,-93.00,324.62,-5.19,0.01,-0.12,0.07,-0.89,9.75,-0.52,0,3,0,0
51977,FRANC,,,,,,,,,,,,,-9.58,-1.27,1.19,0.02,0.05,-0.04,,,-0.86,9.61,-0.47,-16.19,-39.25,4.50,0.00,-0.00,0.00,-93.00,324.62,-5.19,0.02,-0.15,0.06,-0.89,9.75,-0.52,0,3,0,0
52016,FRANC,,,,,,,,,,,,,-9.57,-1.22,1.20,-0.01,0.01,-0.07,982.25,260.62,-0.85,9.63,-0.46,-16.19,-39.25,4.50,0.00,-0.00,0.00,-93.00,324.62,-5.19,0.04,-0.12,0.05,-0.89,9.75,-0.52,0,3,0,0
52027,FRANC,,,,,,,,,,,,,-9.48,-1.35,1.26,0.01,-0.00,-0.03,,,-0.85,9.60,-0.49,-16.19,-39.00,4.06,0.00,0.00,0.00,-93.00,324.62,-5.19,0.02,-0.12,0.08,-0.89,9.75,-0.52,0,3,0,0
52066,FRANC,,,,,,,,,,,,,-9.45,-1.26,1.00,-0.03,0.02,-0.04,982.28,261.00,-0.88,9.60,-0.47,-16.19,-39.00,4.06,-0.00,-0.00,0.00,-93.00,324.62,-5.19,0.00,-0.14,0.04,-0.89,9.75,-0.52,0,3,0,0
52077,FRANC,,,,,,,,,,,,,-9.45,-1.25,1.23,0.00,-0.02,-0.07,,,-0.85,9.59,-0.46,-16.19,-38.56,3.69,0.00,0.00,0.00,-93.00,324.62,-5.19,0.01,-0.12,0.06,-0.89,9.75,-0.52,0,3,0,0
52115,FRANC,,,,,,,,,,,,,-9.65,-1.34,1.01,-0.01,-0.05,-0.04,982.09,261.44,-0.87,9.62,-0.45,-16.19,-38.56,3.69,0.00,0.00,0.00,-93.00,324.62,-5.19,0.03,-0.12,0.07,-0.89,9.75,-0.52,0,3,0,0
52127,FRANC,,,,,,,,,,,,,-9.54,-1.30,1.06,-0.01,-0.02,-0.04,,,-0.84,9.60,-0.45,-16.56,-39.69,4.06,0.00,0.00,-0.00,-93.00,324.62,-5.19,0.03,-0.16,0.05,-0.89,9.75,-0.52,0,3,0,0
52168,FRANC,,,,,,,,,,,,,-9.59,-1.37,1.13,0.01,-0.00,-0.04,982.57,259.75,-0.87,9.58,-0.49,-16.56,-39.69,4.06,-0.00,0.00,0.00,-93.00,324.62,-5.19,0.01,-0.16,0.02,-0.89,9.75,-0.52,0,3,0,0
52178,FRANC,,,,,,,,,,,,,-9.46,-1.17,1.20,-0.02,-0.05,-0.06,,,-0.86,9.62,-0.47,-17.25,-39.00,3.69,0.00,-0.00,0.00,-93.00,324.62,-5.19,0.01,-0.15,0.04,-0.89,9.75,-0.52,0,3,0,0
52217,FRANC,,,,,,,,,,,,,-9.48,-1.00,1.22,0.01,-0.00,-0.05,982.27,260.38,-0.88,9.61,-0.46,-17.25,-39.00,3.69,0.00,0.01,0.00,-93.00,324.62,-5.19,0.00,-0.14,0.05,-0.89,9.75,-0.52,0,3,0,0
52227,FRANC,,,,,,,,,,,,,-9.59,-1.45,1.03,0.02,0.04,-0.01,,,-0.87,9.59,-0.47,-16.56,-38.56,4.06,-0.00,0.00,0.00,-93.00,324.62,-5.19,0.00,-0.11,0.05,-0.89,9.75,-0.52,0,3,0,0
52265,FRANC,,,,,,,,,,,,,-9.65,-1.08,1.18,0.03,-0.01,-0.03,982.21,261.25,-0.87,9.61,-0.45,-16.56,-38.56,4.06,0.00,0.00,0.00,-93.00,324.62,-5.19,0.02,-0.13,0.07,-0.89,9.75,-0.52,0,3,0,0
52277,FRANC,,,,,,,,,,,,,-9.47,-1.24,1.24,-0.01,-0.00,-0.03,,,-0.87,9.59,-0.48,-16.56,-38.56,2.88,-0.00,0.00,-0.00,-93.00,324.62,-5.19,0.03,-0.14,0.08,-0.89,9.75,-0.52,0,3,0,0
52375,FRANC,,,,,,,,,,,,,-9.51,-1.31,1.01,-0.07,-0.00,-0.05,982.51,260.12,-0.86,9.57,-0.45,-18.38,-39.69,2.50,0.00,0.00,-0.00,-93.00,324.62,-5.19,0.04,-0.12,0.07,-0.89,9.75,-0.52,0,3,0,0
52387,FRANC,,,,,,,,,,,,,-9.48,-1.28,1.06,-0.01,0.01,-0.05,,,-0.86,9.62,-0.46,-18.38,-39.69,2.50,0.00,0.00,0.00,-93.00,324.62,-5.19,0.05,-0.15,0.07,-0.89,9.75,-0.52,0,3,0,0
52427,FRANC,,,,,,,,,,,,,-9.65,-1.23,1.07,-0.04,-0.03,-0.03,982.23,261.12,-0.87,9.62,-0.46,-18.75,-39.00,2.88,0.00,-0.00,0.00,-93.00,324.62,-5.19,0.02,-0.13,0.05,-0.89,9.75,-0.52,0,3,0,0
52437,FRANC,,,,,,,,,,,,,-9.61,-1.20,1.14,-0.03,-0.00,-0.05,,,-0.86,9.60,-0.46,-18.75,-39.00,2.88,-0.00,0.00,0.00,-93.00,324.62,-5.19,0.02,-0.16,0.05,-0.89,9.75,-0.52,0,3,0,0
52479,FRANC,,,,,,,,,,,,,-9.49,-1.18,1.12,0.02,0.01,0.01,982.53,259.56,-0.87,9.60,-0.45,-16.19,-39.00,4.06,0.00,0.00,-0.00,-93.00,324.62,-5.19,0.02,-0.15,0.07,-0.89,9.75,-0.52,0,3,0,0
52488,FRANC,,,,,,,,,,,,,-9.53,-1.30,1.16,-0.06,-0.03,-0.02,,,-0.90,9.62,-0.44,-16.19,-39.00,4.06,0.00,-0.00,-0.00,-93.00,324.62,-5.19,0.00,-0.15,0.06,-0.89,9.75,-0.52,0,3,0,0
52529,FRANC,,,,,,,,,,,,,-9.85,-1.17,1.11,0.00,0.03,-0.02,982.30,258.69,-0.87,9.61,-0.46,-16.56,-39.00,4.06,0.00,0.00,-0.00,-93.00,324.62,-5.19,0.01,-0.13,0.05,-0.89,9.75,-0.52,0,3,0,0
52538,FRANC,,,,,,,,,,,,,-9.59,-1.29,1.00,0.02,-0.02,-0.05,,,-0.85,9.62,-0.46,-16.56,-39.00,4.06,-0.00,-0.00,0.00,-93.00,324.62,-5.19,0.00,-0.11,0.07,-0.89,9.75,-0.52,0,3,0,0
52580,FRANC,,,,,,,,,,,,,-9.60,-1.27,1.29,0.02,0.05,-0.07,982.38,261.75,-0.87,9.59,-0.45,-15.75,-39.00,4.06,-0.00,-0.00,0.00,-93.00,324.62,-5.19,0.01,-0.15,0.07,-0.89,9.75,-0.52,0,3,0,0
52588,FRANC,,,,,,,,,,,,,-9.61,-1.12,1.14,0.01,0.01,0.01,,,-0.84,9.60,-0.45,-15.75,-39.00,4.06,-0.00,-0.00,-0.00,-93.00,324.62,-5.19,0.04,-0.14,0.07,-0.89,9.75,-0.52,0,3,0,0
52630,FRANC,,,,,,,,,,,,,-9.50,-1.17,1.13,-0.04,-0.01,-0.02,982.34,259.94,-0.84,9.63,-0.46,-15.75,-39.69,4.06,-0.00,-0.00,-0.00,-93.00,324.62,-5.19,0.05,-0.15,0.08,-0.89,9.75,-0.52,0,3,0,0
52639,FRANC,,,,,,,,,,,,,-9.48,-1.06,1.23,-0.02,-0.02,-0.02,,,-0.84,9.61,-0.47,-15.75,-39.69,4.06,0.00,0.00,0.00,-93.00,324.62,-5.19,0.04,-0.14,0.04,-0.89,9.75,-0.52,0,3,0,0
52680,FRANC,,,,,,,,,,,,,-9.51,-1.42,1.23,0.05,0.01,-0.03,982.44,260.25,-0.86,9.57,-0.48,-16.88,-37.88,2.88,0.00,-0.00,0.00,-93.00,324.62,-5.19,0.02,-0.17,0.03,-0.89,9.75,-0.52,0,3,0,0
52688,FRANC,,,,,,,,,,,,,-9.51,-1.24,1.23,0.01,-0.06,-0.02,,,-0.87,9.63,-0.46,-16.88,-37.88,2.88,0.00,0.00,-0.00,-93.00,324.62,-5.19,0.01,-0.11,0.05,-0.89,9.75,-0.52,0,3,0,0
52730,FRANC,,,,,,,,,,,,,-9.49,-1.23,1.10,-0.07,-0.02,-0.08,982.49,259.12,-0.87,9.58,-0.45,-15.75,-39.00,3.69,0.00,0.00,-0.00,-93.00,324.62,-5.19,0.01,-0.16,0.06,-0.89,9.75,-0.52,0,3,0,0
52738,FRANC,,,,,,,,,,,,,-9.57,-1.35,1.16,-0.01,-0.01,-0.01,,,-0.88,9.63,-0.46,-15.75,-39.00,3.69,0.00,0.00,-0.00,-93.00,324.62,-5.19,0.00,-0.11,0.06,-0.89,9.75,-0.52,0,3,0,0
52782,FRANC,,,,,,,,,,,,,-9.61,-1.19,1.05,0.04,-0.01,-0.02,982.36,261.25,-0.89,9.62,-0.43,-16.88,-39.00,4.50,0.00,0.00,0.00,-93.00,324.62,-5.19,0.01,-0.15,0.08,-0.89,9.75,-0.52,0,3,0,0
52791,FRANC,,,,,,,,,,,,,-9.63,-1.17,1.24,-0.05,-0.05,-0.03,,,-0.87,9.59,-0.47,-16.88,-39.00,4.50,0.00,-0.00,0.00,-93.00,324.62,-5.19,0.02,-0.15,0.04,-0.89,9.75,-0.52,0,3,0,0
52831,FRANC,,,,,,,,,,,,,-9.55,-1.19,0.93,-0.02,-0.04,-0.05,982.28,260.50,-0.88,9.58,-0.43,-16.88,-39.69,3.69,0.00,0.00,-0.00,-93.00,324.62,-5.19,0.03,-0.13,0.05,-0.89,9.75,-0.52,0,3,0,0
52839,FRANC,,,,,,,,,,,,,-9.51,-1.18,1.22,-0.01,-0.00,-0.09,,,-0.85,9.60,-0.47,-16.88,-39.69,3.69,0.00,-0.00,0.00,-93.00,324.62,-5.19,0.03,-0.14,0.04,-0.89,9.75,-0.52,0,3,0,0
52881,FRANC,,,,,,,,,,,,,-9.48,-1.36,1.02,-0.02,-0.02,-0.05,982.31,258.62,-0.84,9.58,-0.46,-17.56,-39.00,3.38,0.00,0.00,0.00,-93.00,324.62,-5.19,0.05,-0.12,0.02,-0.89,9.75,-0.52,0,3,0,0
52890,FRANC,,,,,,,,,,,,,-9.50,-1.10,0.88,-0.04,0.07,-0.06,,,-0.85,9.61,-0.46,-17.56,-39.00,3.38,0.00,0.00,0.00,-93.00,324.62,-5.19,0.03,-0.14,0.05,-0.89,9.75,-0.52,0,3,0,0
